-521389,-534320
144251,-940888
-478848,106709
140661,-578566
395177,-88286
-783567,574922
151193,956871
89608,-551647
602319,379643
-836883,-751473
374534,-203423
781989,401052
5690,699764
274687,780897
254120,416521
-968168,682720
62364,-786216
-537689,-675052
-878475,555457
956509,-9083
-708848,-872316
-653213,-693210
-109731,-297123
-979843,-303899
-90115,30854
-705906,-705490
-260947,516502
-525586,664235
-536552,-480169
-173379,692792
-989915,446272
750171,74805
622011,-535181
240671,73526
106380,706199
370434,480489
477010,-633425
-842569,775611
-221883,-359917
-951074,-395969
931150,-829488
-903014,846004
-68555,-490625
487466,-56817
206595,508136
-283747,97422
-973691,-232948
628917,-322731
152219,-431556
-793912,-503439
994064,255044
-828214,-196488
-220976,-93578
707352,-998326
231274,-37095
359826,-652714
600622,733906
-237345,-213666
468710,591161
-304002,708003
317933,-448411
446737,589112
-626207,377544
-546610,23870
757776,163470
-377136,831471
-422633,-488527
-712883,23560
471971,-863075
-968539,-827838
-205383,-167628
707850,-176972
-340442,957344
-305168,-719984
208512,-255252
-278812,804161
-667237,557369
-385208,-298918
466546,-393064
570037,-790866
264563,-133477
853461,-740539
512143,-817376
-621537,484636
-558357,-243936
542854,-704130
97195,942149
-249367,372878
-506355,238473
979012,-413897
-231273,-470566
-471554,372906
-133195,-615192
319323,573042
31543,451008
-340238,-210517
965343,-911206
-325104,-209960
680526,-783030
-155936,-616182
-231374,-188174
-277568,-232391
683400,632725
359595,901215
-328773,-658402
-868362,770212
-553242,-201203
817385,432018
-136545,-28899
-261291,-664785
-813862,-313247
-730814,-420321
-78723,-316745
603309,989128
-190331,-745999
-694370,-413097
441997,754046
-418831,484605
-314204,198068
618390,-937251
-770348,-850775
-839903,689229
-951580,944996
-874446,-676188
-946587,754598
755555,249470
447538,36968
490571,-735736
102863,956297
-161878,713842
-175190,592712
-785253,301682
572632,934866
184336,-728075
-281395,29078
-281167,526253
-482550,732869
-963063,365206
474270,-615408
-433442,-103026
-554244,-604974
333049,281267
310345,133667
-659921,-484703
733924,884100
765658,642899
774659,-572188
675214,-7167
128493,97495
378762,403904
537571,527804
12507,837923
722023,-224976
384227,827718
-399906,-259766
266933,-613868
-227715,821676
225580,-998364
42520,157966
512242,-882368
-623696,-793936
-621654,998613
-258379,50148
-664016,466669
804697,-359469
-874185,-342852
-17170,335833
734553,-805897
599833,-34681
549646,-49333
-99481,921489
904511,835837
711658,-702496
561700,598323
-934156,-990634
796531,-904665
455698,425834
-475167,442660
880502,-728466
-80655,-58784
277632,782763
-381086,397057
-387691,42838
-463855,-76317
-502151,780200
-222860,287322
-532140,955521
-530658,931653
-714416,-299618
-696675,582178
141368,-976457
52774,398232
178432,998729
-802403,-633267
-105141,-458438
-390091,352449
-652067,608064
706594,676164
-168973,734400
648984,10665
-525746,-341622
-491242,-798772
257210,610032
478833,708975
833392,533581
-209745,-461806
-712559,-357486
884504,409845
751467,-966725
765497,-917445
-43829,-620330
-329306,3579
537160,714966
-693124,-606985
-480824,275148
684993,988891
955616,-63034
496831,-67318
204001,-511942
-515521,298647
529965,915041
-38379,-506973
-298473,428704
417595,-209165
788552,-680856
264527,936257
-448199,954776
769776,-214192
-645585,914102
-937427,700661
129365,-120402
845920,221053
-901909,112609
48866,-294956
-766084,669503
400047,-575300
-5754,423841
124502,965469
-602223,-463857
-201262,-786409
899018,551527
-362835,-453628
639484,-3847
95499,-565790
